ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
16895	8148	-0.06982	0.36621	0.92554	5.24902	6.59180	16.72363	0.00000	0.00000	212	6834
16895	8148	-0.06982	0.36621	0.92554	5.12695	5.79834	16.05225	0.00000	0.00000	213	6726
16905	8145	-0.05347	0.35449	0.91479	4.88281	4.88281	14.52637	0.00000	0.00000	214	6746
16917	8124	-0.04297	0.34668	0.89209	5.00488	4.51660	13.67188	0.00000	0.00000	215	6730
16917	8124	-0.04297	0.34668	0.89209	4.69971	3.96729	12.75635	0.00000	0.00000	216	6757
16897	8151	-0.03271	0.34009	0.87305	3.78418	3.54004	10.00977	0.00000	0.00000	217	7104
16909	8121	-0.02441	0.33301	0.85742	3.35693	3.35693	8.54492	0.00000	0.00000	218	6769
16909	8121	-0.02441	0.33301	0.85742	2.68555	3.29590	7.01904	0.00000	0.00000	219	6861
16903	8156	-0.01733	0.32959	0.84448	1.40381	2.68555	3.78418	0.00000	0.00000	220	6752
16910	8134	-0.01343	0.32544	0.84009	0.73242	2.62451	2.01416	0.00000	0.00000	221	6995
16910	8134	-0.01343	0.32544	0.84009	0.06104	2.62451	0.42725	0.00000	0.00000	222	6737
16911	8143	-0.01440	0.33008	0.83472	-0.97656	2.13623	-2.38037	0.00000	0.00000	223	6811
16887	8122	-0.01416	0.33252	0.83496	-1.64795	2.01416	-3.72314	0.00000	0.00000	224	6844
16914	8137	-0.02246	0.33447	0.84839	-3.41797	1.15967	-6.89697	0.00000	0.00000	225	6763
16914	8137	-0.02246	0.33447	0.84839	-4.15039	0.79346	-8.36182	0.00000	0.00000	226	6809
